start-time             |end-time               |duration|rtt     |proto|sip                                   |sp   |dip                                     |dp   |srcMacAddress    |destMacAddress   |iflags  |uflags  |riflags |ruflags |isn     |risn    |tag|rtag|pkt    |oct     |rpkt    |roct    |end-reason
2024-01-11 10:45:57.338|2024-01-11 11:05:57.757|1200.419|   0.000|  2|                           192.168.1.117|    0|                             224.0.0.251|    0|94:83:c4:21:d8:37|01:00:5e:00:00:fb|       0|       0|       0|       0|00000000|00000000|000|000|       9|     288|       0|       0|idle 
2024-01-11 11:05:58.443|2024-01-11 11:05:58.456|   0.013|   0.013| 17| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|64864| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      88|       1|     200|idle 
2024-01-11 11:05:58.443|2024-01-11 11:05:58.458|   0.015|   0.015| 17| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|17829| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      88|       1|     344|idle 
2024-01-11 11:11:05.947|2024-01-11 11:11:06.431|   0.484|   0.001|  6|                            192.168.1.10|46448|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|91493603|d13174c1|000|000|       5|     423|       5|    1278|
2024-01-11 11:11:06.445|2024-01-11 11:11:06.682|   0.237|   0.001|  6|                            192.168.1.10|46450|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|9ffd756d|ec166d1a|000|000|       5|     488|       5|    1461|
2024-01-11 11:10:59.971|2024-01-11 11:11:06.691|   6.720|   0.000|  6|                            192.168.1.10|52848|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|bde0359e|b24d9007|000|000|     195|   19657|     168|  485643|
2024-01-11 11:07:09.538|2024-01-11 11:11:09.964| 240.426|   0.015|  6| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|42284|               2a00:1450:4001:0829::200a|  443|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|c307d136|9d17e8c6|000|000|      20|    5491|      17|    4568|
2024-01-11 11:07:09.801|2024-01-11 11:11:10.317| 240.516|   0.015|  6| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|35300|               2a00:1450:4001:082f::200a|  443|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|1478dc6c|184512ae|000|000|      22|    5083|      25|    7752|
2024-01-11 11:06:04.960|2024-01-11 11:06:04.984|   0.024|   0.024| 17|                             192.168.1.2|51115|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      77|       1|      93|idle 
2024-01-11 11:06:11.405|2024-01-11 11:06:11.653|   0.248|   0.100|  6|               2a00:1450:400c:0c06::00bc| 5228| 2a03:9b40:20e7:7900:3c54:a7ae:3424:041c|39946|dc:39:6f:f7:bf:70|14:49:d4:46:df:fa|      AP|       A|      AP|       A|65560f28|bf8682b6|000|000|       2|     668|       2|     182|idle 
2024-01-11 11:11:12.923|2024-01-11 11:11:13.026|   0.103|   0.000|  6|                            192.168.1.53|63949|                         255.255.255.255| 1883|84:0d:8e:b1:25:e2|ff:ff:ff:ff:ff:ff|       S|      AR|       0|       0|6877aa52|00000000|000|000|       2|      84|       0|       0|
2024-01-11 11:10:02.086|2024-01-11 11:11:17.510|  75.424|   0.017|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58102|          2620:0100:6022:0013::a27d:420d|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|     EAS|     APF|f6971209|31bb599c|000|000|      17|    2263|      18|    8778|
2024-01-11 11:11:17.510|2024-01-11 11:11:17.510|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58102|          2620:0100:6022:0013::a27d:420d|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|f697161a|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:06:15.373|2024-01-11 11:06:15.387|   0.014|   0.014| 17|                             192.168.1.2|53473|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      77|       1|      93|idle 
2024-01-11 11:06:14.072|2024-01-11 11:06:17.082|   3.010|   0.000| 17|                           192.168.1.174|57840|                         239.255.255.250| 1900|6c:b1:33:a2:d1:20|01:00:5e:7f:ff:fa|       0|       0|       0|       0|00000000|00000000|000|000|       4|     816|       0|       0|idle 
2024-01-11 11:03:09.150|2024-01-11 11:06:17.738| 188.588|   0.000| 17|                           192.168.1.188|56909|                         255.255.255.255|21027|6e:11:dc:ce:ec:c4|ff:ff:ff:ff:ff:ff|       0|       0|       0|       0|00000000|00000000|000|000|       5|    1075|       0|       0|idle 
2024-01-11 11:11:19.770|2024-01-11 11:11:20.125|   0.355|   0.001|  6|                            192.168.1.10|46466|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|3523ba4b|86bc3db2|000|000|       5|     423|       5|    1278|
2024-01-11 11:11:20.138|2024-01-11 11:11:20.466|   0.328|   0.000|  6|                            192.168.1.10|46468|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|3e27f1aa|09f9909a|000|000|       5|     488|       5|    1461|
2024-01-11 11:11:14.251|2024-01-11 11:11:20.475|   6.224|   0.000|  6|                            192.168.1.10|52866|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|c6dacae0|c6abd4c3|000|000|     196|   19709|     167|  485591|
2024-01-11 11:02:55.292|2024-01-11 11:06:22.837| 207.545|   5.049| 58|               fe80::6c11:dcff:fece:ecc4|    0|               fe80::de39:6fff:fef7:bf70|34560|6e:11:dc:ce:ec:c4|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       2|     144|       3|     216|idle 
2024-01-11 11:02:55.293|2024-01-11 11:06:22.977| 207.684|   5.237| 58|               fe80::de39:6fff:fef7:bf70|    0|               fe80::6c11:dcff:fece:ecc4|34816|dc:39:6f:f7:bf:70|6e:11:dc:ce:ec:c4|       0|       0|       0|       0|00000000|00000000|000|000|       2|     128|       3|     192|idle 
2024-01-11 11:11:30.148|2024-01-11 11:11:31.626|   1.478|   0.040|  6|                            192.168.1.87|54321|                            99.80.34.240|  443|dc:fe:23:36:60:70|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|4e22a08a|554508ef|000|000|      19|    5168|      21|    6610|
2024-01-11 11:11:32.629|2024-01-11 11:11:32.636|   0.007|   0.001|  6|                           192.168.1.171|59502|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|ef7c813a|529802de|000|000|       5|     429|       5|     475|
2024-01-11 11:06:29.505|2024-01-11 11:06:29.518|   0.013|   0.013| 17|                             192.168.1.2|52850|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|      96|idle 
2024-01-11 11:06:29.506|2024-01-11 11:06:29.519|   0.013|   0.013| 17|                             192.168.1.2|38981|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|      84|idle 
2024-01-11 11:06:29.540|2024-01-11 11:06:29.540|   0.000|   0.000| 58|               fe80::de39:6fff:fef7:bf70|    0|                    ff02::0001:ffff:ff95|34560|dc:39:6f:f7:bf:70|33:33:ff:ff:ff:95|       0|       0|       0|       0|00000000|00000000|000|000|       1|      72|       0|       0|idle 
2024-01-11 11:11:33.688|2024-01-11 11:11:34.090|   0.402|   0.001|  6|                            192.168.1.10|46484|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|e37ec5a3|ba6d2971|000|000|       5|     423|       5|    1278|
2024-01-11 11:11:34.102|2024-01-11 11:11:34.421|   0.319|   0.001|  6|                            192.168.1.10|46486|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|0d032786|1ad580c2|000|000|       5|     488|       5|    1461|
2024-01-11 11:11:28.140|2024-01-11 11:11:34.430|   6.290|   0.000|  6|                            192.168.1.10|52884|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|b0fa01fe|4e19454f|000|000|     198|   19813|     171|  485799|
2024-01-11 11:11:34.770|2024-01-11 11:11:34.774|   0.004|   0.000|  6|                           192.168.1.171|36175|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|7c294fc0|448f12b9|000|000|       5|     434|       5|     475|
2024-01-11 11:11:34.779|2024-01-11 11:11:34.783|   0.004|   0.000|  6|                           192.168.1.171|48770|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|68717402|2e55d054|000|000|       5|     428|       5|     475|
2024-01-11 11:11:34.795|2024-01-11 11:11:34.799|   0.004|   0.001|  6|                           192.168.1.171|56210|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|886d9b38|6052f36d|000|000|       5|     434|       5|     475|
2024-01-11 11:11:34.807|2024-01-11 11:11:34.811|   0.004|   0.000|  6|                           192.168.1.171|52291|                             192.168.1.1|49000|c2:39:6f:31:35:8e|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|5847f36c|a1ae0433|000|000|       5|     434|       5|     475|
2024-01-11 11:11:36.517|2024-01-11 11:11:38.065|   1.548|   0.014|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58739|          2a02:26f0:0480:0015::0213:7e4b|  443|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    CAPR|     EAS|      AP|949592c4|57b10a6e|000|000|      15|    2114|      15|    7030|
2024-01-11 11:06:33.390|2024-01-11 11:06:33.390|   0.000|   0.000|  6|               2a00:1450:4001:0830::2001|  443| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|57850|dc:39:6f:f7:bf:70|6c:b1:33:a2:d1:20|       A|       0|       0|       0|69394709|00000000|000|000|       1|      84|       0|       0|idle 
2024-01-11 11:11:43.172|2024-01-11 11:11:43.276|   0.104|   0.000|  6|                            192.168.1.53|60557|                         255.255.255.255| 1883|84:0d:8e:b1:25:e2|ff:ff:ff:ff:ff:ff|       S|      AR|       0|       0|68784ddb|00000000|000|000|       2|      84|       0|       0|
2024-01-11 11:06:40.968|2024-01-11 11:06:40.968|   0.000|   0.000| 58|               fe80::de39:6fff:fef7:bf70|    0|                    ff02::0001:ff34:9e1a|34560|dc:39:6f:f7:bf:70|33:33:ff:34:9e:1a|       0|       0|       0|       0|00000000|00000000|000|000|       1|      72|       0|       0|idle 
2024-01-11 11:06:40.976|2024-01-11 11:06:40.976|   0.000|   0.000| 58| 2a03:9b40:20e7:7900:1038:b67e:6e34:9e1a|    0|               fe80::de39:6fff:fef7:bf70|34816|a4:50:46:6e:2d:5b|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      72|       0|       0|idle 
2024-01-11 11:06:40.940|2024-01-11 11:06:41.096|   0.156|   0.036|  6| 2a03:9b40:20e7:7900:1038:b67e:6e34:9e1a|42736|               2a00:1450:400c:0c06::00bc| 5228|a4:50:46:6e:2d:5b|dc:39:6f:f7:bf:70|      AP|       A|      AP|       A|4d787622|d7afcd6d|000|000|       2|     172|       2|     170|idle 
2024-01-11 11:11:48.265|2024-01-11 11:11:48.630|   0.365|   0.000|  6|                            192.168.1.10|46502|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|dd0e95eb|42b30f18|000|000|       5|     423|       5|    1278|
2024-01-11 11:11:48.641|2024-01-11 11:11:48.950|   0.309|   0.001|  6|                            192.168.1.10|46504|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|3b664521|5581b25f|000|000|       5|     488|       5|    1461|
2024-01-11 11:11:42.174|2024-01-11 11:11:48.959|   6.785|   0.001|  6|                            192.168.1.10|52902|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|514479c5|318f8f43|000|000|     182|   18981|     168|  485643|
2024-01-11 10:41:50.531|2024-01-11 11:11:22.646|1772.115|   0.044|  6|                            192.168.1.88|52444|                           52.49.173.243|  443|dc:fe:23:39:28:6c|dc:39:6f:f7:bf:70|      AP|      AP|      AP|      AP|4003c010|6b7e1863|000|000|      90|    4530|      60|    3330|active 
2024-01-11 11:11:53.265|2024-01-11 11:11:55.035|   1.770|   0.023|  6| 2a03:9b40:20e7:7900:da1b:84d5:a01e:337b|56010|               2a00:1450:4013:0c02::006c|  587|dc:a6:32:d0:12:0d|dc:39:6f:f7:bf:70|       S|     APF|      AS|    APRF|e6be126f|ebedc3f4|000|000|      38|   31524|      34|    8378|
2024-01-11 11:11:55.040|2024-01-11 11:11:55.040|   0.000|   0.000|  6|               2a00:1450:4013:0c02::006c|  587| 2a03:9b40:20e7:7900:da1b:84d5:a01e:337b|56010|dc:39:6f:f7:bf:70|dc:a6:32:d0:12:0d|       R|       0|       0|       0|ebeddb24|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:11:58.352|2024-01-11 11:11:58.368|   0.016|   0.016|  6| 2a03:9b40:20e7:7900:9da7:daff:9fb6:c24c|36778|     2600:1901::38e8:0000:0000:0000:0000|  443|6e:11:dc:ce:ec:c4|dc:39:6f:f7:bf:70|      AP|      AF|       R|       0|184256a1|d0285f9e|000|000|       2|     168|       1|      60|
2024-01-11 11:11:58.370|2024-01-11 11:11:58.370|   0.000|   0.000|  6|     2600:1901::38e8:0000:0000:0000:0000|  443| 2a03:9b40:20e7:7900:9da7:daff:9fb6:c24c|36778|dc:39:6f:f7:bf:70|6e:11:dc:ce:ec:c4|       R|       0|       0|       0|d0285f9e|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:06:55.605|2024-01-11 11:06:55.618|   0.013|   0.013| 17|                             192.168.1.2|55290|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      71|       1|     295|idle 
2024-01-11 11:06:55.995|2024-01-11 11:06:56.009|   0.014|   0.014| 17|                             192.168.1.2|42918|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      92|       1|     158|idle 
2024-01-11 11:06:56.039|2024-01-11 11:06:56.055|   0.016|   0.016| 17|                             192.168.1.2|58102|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      59|       1|     249|idle 
2024-01-11 11:06:55.709|2024-01-11 11:06:56.065|   0.356|   0.023|  6|                           192.168.1.110|51800|                           17.57.146.174| 5223|70:de:e2:69:68:6f|dc:39:6f:f7:bf:70|       S|      AP|      AS|      AP|f7bdf934|976d4ead|000|000|      12|    2853|      11|    4245|idle 
2024-01-11 11:06:56.050|2024-01-11 11:06:56.066|   0.016|   0.016| 17|                             192.168.1.2|33516|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      59|       1|     209|idle 
2024-01-11 11:06:56.920|2024-01-11 11:06:56.938|   0.018|   0.018| 17|                             192.168.1.2|32975|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|     153|idle 
2024-01-11 11:06:56.923|2024-01-11 11:06:56.941|   0.018|   0.018| 17|                             192.168.1.2|32781|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|     113|idle 
2024-01-11 11:06:56.924|2024-01-11 11:06:56.943|   0.019|   0.019| 17|                             192.168.1.2|57115|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      68|       1|     153|idle 
2024-01-11 11:11:58.807|2024-01-11 11:11:58.822|   0.015|   0.015|  6| 2a03:9b40:20e7:7900:9da7:daff:9fb6:c24c|36794|     2600:1901::38e8:0000:0000:0000:0000|  443|6e:11:dc:ce:ec:c4|dc:39:6f:f7:bf:70|      AP|      AF|       R|       0|7a4daca9|c6856e7f|000|000|       2|     168|       1|      60|
2024-01-11 11:11:58.822|2024-01-11 11:11:58.822|   0.000|   0.000|  6|     2600:1901::38e8:0000:0000:0000:0000|  443| 2a03:9b40:20e7:7900:9da7:daff:9fb6:c24c|36794|dc:39:6f:f7:bf:70|6e:11:dc:ce:ec:c4|       R|       0|       0|       0|c6856e7f|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:12:02.697|2024-01-11 11:12:03.131|   0.434|   0.000|  6|                            192.168.1.10|46520|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|ad0506ee|bae3d55b|000|000|       5|     423|       5|    1278|
2024-01-11 11:12:03.145|2024-01-11 11:12:03.526|   0.381|   0.001|  6|                            192.168.1.10|46522|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|0dd7c070|9d8d6d6a|000|000|       5|     488|       5|    1461|
2024-01-11 11:11:56.553|2024-01-11 11:12:03.536|   6.983|   0.001|  6|                            192.168.1.10|52920|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|b4fb2d1c|4ba4653f|000|000|     196|   19709|     167|  485591|
2024-01-11 11:10:55.808|2024-01-11 11:12:05.941|  70.133|   0.021|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58129|               2a00:1450:400c:0c02::006d|  993|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|      AS|     APF|7fe1175e|4c2d155c|000|000|     135|   17719|     153|   31850|
2024-01-11 11:12:05.942|2024-01-11 11:12:05.942|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58129|               2a00:1450:400c:0c02::006d|  993|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|7fe1366f|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:11:58.928|2024-01-11 11:12:06.238|   7.310|   0.022|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58163|               2a00:1450:400c:0c00::006d|  993|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|    APRF|      AS|     APF|89b6bdda|f9b607f5|000|000|      85|    9682|      95|   22533|
2024-01-11 11:12:06.238|2024-01-11 11:12:06.238|   0.000|   0.000|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58163|               2a00:1450:400c:0c00::006d|  993|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       R|       0|       0|       0|89b6cb47|00000000|000|000|       1|      60|       0|       0|
2024-01-11 11:07:07.647|2024-01-11 11:07:07.647|   0.000|   0.000| 17|                             192.168.1.1|53805|                         255.255.255.255|53805|dc:39:6f:f7:bf:70|ff:ff:ff:ff:ff:ff|       0|       0|       0|       0|00000000|00000000|000|000|       1|      44|       0|       0|idle 
2024-01-11 11:07:07.648|2024-01-11 11:07:07.648|   0.000|   0.000| 17|               fe80::de39:6fff:fef7:bf70|53805|                              ff02::0001|53805|dc:39:6f:f7:bf:70|33:33:00:00:00:01|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       0|       0|idle 
2024-01-11 11:07:09.052|2024-01-11 11:07:09.067|   0.015|   0.015| 17| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|22133| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|     138|       1|     222|idle 
2024-01-11 11:07:09.054|2024-01-11 11:07:09.073|   0.019|   0.019| 17| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|31540| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|     138|       1|     266|idle 
2024-01-11 11:07:09.080|2024-01-11 11:07:09.194|   0.114|   0.017|  6|                           192.168.1.156|50066|                            52.29.254.81| 5222|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       S|      AP|      AS|      AP|b2cdf9d8|6336e566|000|000|       6|     973|       4|     388|idle 
2024-01-11 11:07:09.774|2024-01-11 11:07:09.787|   0.013|   0.013| 17| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|11770| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      90|       1|     202|idle 
2024-01-11 11:07:09.775|2024-01-11 11:07:09.790|   0.015|   0.015| 17| 2a03:9b40:20e7:7900:d137:19ee:7a66:f11f|28594| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|94:d3:31:3f:ba:63|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      90|       1|     346|idle 
2024-01-11 11:12:00.337|2024-01-11 11:12:11.571|  11.234|   0.015|  6| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|58740|               2a02:26f0:7100::0213:c6d0|   80|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|     ECS|     APF|     EAS|     APF|f9a1c831|f3870d60|000|000|       8|    1190|       6|     826|
2024-01-11 11:12:13.413|2024-01-11 11:12:13.516|   0.103|   0.000|  6|                            192.168.1.53|64160|                         255.255.255.255| 1883|84:0d:8e:b1:25:e2|ff:ff:ff:ff:ff:ff|       S|      AR|       0|       0|6878f165|00000000|000|000|       2|      84|       0|       0|
2024-01-11 11:12:13.431|2024-01-11 11:12:14.846|   1.415|   0.041|  6|                            192.168.1.88|54319|                            99.80.34.142|  443|dc:fe:23:39:28:6c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|4b22caf3|c63ecb6f|000|000|      18|    5136|      20|    6570|
2024-01-11 11:12:17.072|2024-01-11 11:12:17.588|   0.516|   0.000|  6|                            192.168.1.10|46538|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|8d5f9f3b|b2d84685|000|000|       5|     423|       5|    1278|
2024-01-11 11:12:17.601|2024-01-11 11:12:17.935|   0.334|   0.000|  6|                            192.168.1.10|46540|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|ecaae76a|57f4b924|000|000|       5|     488|       5|    1461|
2024-01-11 11:12:10.951|2024-01-11 11:12:17.946|   6.995|   0.001|  6|                            192.168.1.10|52938|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|c223980d|ab7823b6|000|000|     184|   19085|     168|  485643|
2024-01-11 11:07:22.539|2024-01-11 11:07:22.739|   0.200|   0.200| 17|                             192.168.1.2|38243|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|      80|idle 
2024-01-11 11:07:22.542|2024-01-11 11:07:22.750|   0.208|   0.208| 17|                             192.168.1.2|52711|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     123|idle 
2024-01-11 11:12:23.988|2024-01-11 11:12:25.505|   1.517|   0.041|  6|                            192.168.1.89|54331|                            99.80.34.241|  443|dc:fe:23:39:17:36|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|4b60eac4|c3f7d892|000|000|      19|    5188|      21|    6622|
2024-01-11 11:07:23.129|2024-01-11 11:07:23.142|   0.013|   0.013| 17|                             192.168.1.2|35779|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      64|       1|     144|idle 
2024-01-11 11:07:24.496|2024-01-11 11:07:24.510|   0.014|   0.014| 17|                             192.168.1.2|37627|                             192.168.1.1|   53|00:e0:4c:53:44:58|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      77|       1|      93|idle 
2024-01-11 11:12:31.615|2024-01-11 11:12:32.121|   0.506|   0.001|  6|                            192.168.1.10|46556|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|3241f4e9|163bfc84|000|000|       5|     423|       5|    1278|
2024-01-11 11:12:32.134|2024-01-11 11:12:32.451|   0.317|   0.001|  6|                            192.168.1.10|46558|                             192.168.1.1|   80|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|fe73df29|0003bd80|000|000|       5|     488|       5|    1461|
2024-01-11 11:12:25.529|2024-01-11 11:12:32.461|   6.932|   0.001|  6|                            192.168.1.10|52956|                             192.168.1.1|49000|b8:27:eb:09:4c:3c|dc:39:6f:f7:bf:70|       S|     APF|      AS|     APF|be96bea3|19171df4|000|000|     186|   19189|     168|  485643|
2024-01-11 11:07:29.860|2024-01-11 11:07:29.889|   0.029|   0.029| 17| 2a03:9b40:20e7:7900:3c54:a7ae:3424:041c|40658| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|14:49:d4:46:df:fa|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      98|       1|     210|idle 
2024-01-11 11:07:29.863|2024-01-11 11:07:29.892|   0.029|   0.029| 17| 2a03:9b40:20e7:7900:3c54:a7ae:3424:041c|61739| 2a03:9b40:20e7:7900:de39:6fff:fef7:bf70|   53|14:49:d4:46:df:fa|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      98|       1|     354|idle 
2024-01-11 11:07:31.518|2024-01-11 11:07:31.534|   0.016|   0.016| 17| 2a03:9b40:20e7:7900:b865:7f8b:e829:d536|49641|               fd00::de39:6fff:fef7:bf70|   53|6c:b1:33:a2:d1:20|dc:39:6f:f7:bf:70|       0|       0|       0|       0|00000000|00000000|000|000|       1|      84|       1|     196|idle 
